EXPENDITURE_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,ACTION,AMOUNT,EXPENDITURE_DATE,PURPOSE,RECIPIENT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
3591252656,01/01/2018,03/31/2018,14301,MICHAEL,T,DEBONVILLE,ORDINANCE FOR FREE-FLOATING CARSHARING,547.18,03/01/2018,FLIGHT,"MIKE DEBONVILLE, 1717 WEST 6TH STREET, SUITE 425, AUSTIN, TX 78703, CARSHARING",3206749539,"CAR2GO N.A., LLC",10/16/2018
3400132652,10/01/2017,12/31/2017,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,2550.00,11/09/2017,MEETING WITH DPS TO REVIEW M/WBE PARTICIPATION,"DPT. OF PROCUREMENT SERVICES (J.KRUPA, G.OKA, G.RODRIGUEZ)",1671164904,"JCDECAUX NORTH AMERICA, INC",12/22/2017
1785590563,07/01/2023,09/30/2023,28242,DARCY,,NOTHNAGLE,REGISTRATION,350.00,07/24/2023,LOBBYIST REGISTRATION FEE,"BOARD OF ETHICS; 740 N. SEDGWICK ST. 5TH FLOOR CHICAGO, IL 60654",155426226,CROWN CASTLE,10/17/2023
4099322196,01/01/2024,03/31/2024,15261,FRANK,C,BOSCO,SET UP STC CHICAGO RADEYE INSTRUMENTS,326.83,02/09/2024,HOTEL,"CROWNE PLAZA/IHG, HALSTEAD ST CHICAGO IL",1570551163,THERMO FISHER SCIENTIFIC,04/19/2024
2721696002,07/01/2019,09/30/2019,15981,DAN,,LOPEZ,02019-3928,508.61,07/19/2019,AIRFARE,DELTA AIRLINES,228699173,BEST BUY,10/15/2019
2337729484,07/01/2017,09/30/2017,7461,MARTHA,D,BAILEY,STREET FUNRITURE CONTRACT MEETING,600.00,07/10/2017,TRAVEL TO CHICAGO FROM NY,DELTA,747874113,"JCDECAUX NORTH AMERICA, INC.",10/20/2017
1494904154,07/01/2018,09/30/2018,14042,TRACEY,,HESTER,ORDINANCE #O2017-4947,400.00,07/17/2018,AIRFARE,SOUTHWEST AIRLINES,329021446,TARGET CORPORATION,10/17/2018
687483520,01/01/2024,03/31/2024,25643,KATIE,,MERCE,REGISTRATION,350.00,01/22/2024,LOBBYIST REGISTRATION FEE,"BOARD OF ETHICS; 740 N. SEDGWICK ST. 5TH FLOOR CHICAGO, IL 60654",155426226,CROWN CASTLE,04/19/2024
3805945581,01/01/2024,03/31/2024,27941,CARVER,,CHIU,REGISTRATION,350.00,01/23/2024,LOBBYIST REGISTRATION FEE,"BOARD OF ETHICS; 740 N. SEDGWICK ST. 5TH FLOOR CHICAGO, IL 60654",155426226,CROWN CASTLE,04/19/2024
2570207065,10/01/2018,12/31/2018,23081,ROBERT,,DUNN,REGISTRATION FEE - ADMIN,350.00,12/05/2018,LOBBYIST REGISTRATION FEE,CHICAGO BOARD OF ETHICS,1834451300,LANDMARK DEVELOPMENT VI LLC,01/22/2019
164192697,01/01/2024,03/31/2024,29101,MORGAN,,WALLER,REGISTRATION,350.00,01/24/2024,LOBBYIST REGISTRATION FEE,"BOARD OF ETHICS; 740 N. SEDGWICK ST. 5TH FLOOR CHICAGO, IL 60654",155426226,CROWN CASTLE,04/19/2024
2712409523,01/01/2024,03/31/2024,29441,DANIEL,,EGAN,SEEKING APPROVAL FOR MAP AMENDMENT,500.00,02/07/2024,ZONING ADDRESS SEARCH,"CHICAGO TITLE COMPANY, LLC, 2441 WARRENVILLE RD, SUITE 110 LISLE, IL 60532",678861894,JTM & ASSOCIATES LLC,04/19/2024
1258951159,10/01/2019,12/31/2019,5861,THOMAS,S,MOORE,ZONING MAP AMENDMENT,1050.00,10/22/2019,FILING FEE,CITY OF CHICAGO,2687690411,"ELLIOTT, WILLIAM",01/07/2020
932209558,01/01/2024,03/31/2024,15261,FRANK,C,BOSCO,REGISTER FOR 2024 LOBBYIST WITH BOE-ELF,350.00,02/01/2024,LOBBYIST REGISTRATION,CITY OF CHICAGO,1570551163,THERMO FISHER SCIENTIFIC,04/19/2024
3627270488,10/01/2017,12/31/2017,5721,GENE,C,SCHULTER,ADVISING,1500.00,10/02/2017,ADVISOR,"THOMAS O'DONNELL, 4303 N WOLCOTT, CHGO, IL 60613",1720534195,"BROADWAY ELECTRIC, INC.",01/01/2018
964885493,10/01/2016,12/31/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,10/31/2016,FILING FEE,CITY OF CHICAGO,2628257539,"PONA, PETER",01/16/2017
3317267515,01/01/2024,03/31/2024,15261,FRANK,C,BOSCO,SET UP STC CHICAGO RADEYE INSTRUMENTS,433.50,02/09/2024,AIRFARE,AMERICAN AIRLINES,1570551163,THERMO FISHER SCIENTIFIC,04/19/2024
1715901316,01/01/2024,03/31/2024,29441,DANIEL,,EGAN,FILING SPECIAL USE APPLICATION,400.00,03/27/2024,ZONING SEARCH FEES,"CHICAGO TITLE COMPANY, LLC, 2441 WARRENVILLE RD, SUITE 110, LISLE, IL 60532",3467991687,CARTER.DOESHAIR LLC,04/19/2024
412988180,01/01/2024,03/31/2024,29441,DANIEL,,EGAN,SEEKING APPROVAL FOR VARIANCE APPLICATION,250.00,04/18/2024,ADDRESS SEARCH FEES,"CHICAGO TITLE COMPANY, LLC, 2441 WARRENVILLE RD, SUITE 110, LISLE, IL 60532",1296209675,WENHO YANG,04/19/2024
2287347823,07/01/2014,09/30/2014,10821,JAMES,R,WATSON,OPPOSE E15 MANDATE,305.43,07/11/2014,LODGING,HILTON GARDEN INN,2781429364,AMERICAN PETROLEUM INSTITUTE,10/17/2014
3805945581,01/01/2024,03/31/2024,28261,MICHAEL,,CONNELLY,REGISTRATION,350.00,01/23/2024,LOBBYIST REGISTRATION FEE,"BOARD OF ETHICS; 740 N. SEDGWICK ST. 5TH FLOOR CHICAGO, IL 60654",155426226,CROWN CASTLE,04/19/2024
3851368799,07/01/2017,09/30/2017,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,671.00,09/18/2017,STREET FURNITURE CONTRACT IMPLEMENTATION,"FINANCE (BETH BEATTY, COLLEEN STONE), LEGAL (KAREN BIELARZ, PAULA DONATO), CDOT (K. O'MALLEY)",1671164904,"JCDECAUX NORTH AMERICA, INC",09/30/2017
2314941732,04/01/2024,06/30/2024,15261,FRANK,C,BOSCO,DISCUSS STC CHICAGO PROGRAM RADEYE PRD INSTRUMENTS,343.12,05/04/2024,AIRFARE,"AMERICAN, DALLAS, TX, AIRLINES",1570551163,THERMO FISHER SCIENTIFIC,07/15/2024
1132476082,10/01/2014,12/31/2014,5361,JAY,,BEASLEY,CITY OF CHICAGO PRESENTATION,639.58,11/07/2014,AIRFARE,UNITED AIRLINES,2937688769,CONSTELLATION ENERGY GROUP,01/16/2015
3805945581,01/01/2024,03/31/2024,26822,JOE,,CAMPOS,REGISTRATION,350.00,01/23/2024,LOBBYIST REGISTRATION FEE,"BOARD OF ETHICS; 740 N. SEDGWICK ST. 5TH FLOOR CHICAGO, IL 60654",155426226,CROWN CASTLE,04/19/2024
4061259833,01/01/2015,03/31/2015,6164,GABRIELLE,,BRUSSEL,IMPLEMENTATION OF THE CITY DIGITAL NETWORK,1100.00,02/26/2015,TRAVEL TO/FROM TO CHICAGO FOR CITY DIGITAL NETWORK,"DELTA, ALOFT, TAXIS - NATURE OF BUSINESS: TRAVEL",2349450331,"INTERSTATE JCDECAUX, LLC",04/15/2015
708919516,04/01/2019,06/30/2019,14042,TRACEY,,HESTER,FAIR WORK WEEK BILL,5000.00,05/19/2019,LEGISLATIVE RECEPTION SPONSORSHIP,CHICAGO CHAMBER OF COMMERCE,798305379,TARGET CORPORATION,07/18/2019
691773324,01/01/2024,03/31/2024,16801,YUHONG,A,ZHANG,LOBBYIST REGISTRATION,350.00,01/19/2024,LOBBYIST REGISTRATION,CITY OF CHICAGO,2992711528,AMERICAN AIRLINES,04/19/2024
3509600374,10/01/2015,12/31/2015,5861,THOMAS,S,MOORE,FILING FEE,1025.00,11/03/2015,FILING FEE,CITY OF CHICAGO,3219467678,"O'DONNELL, KEVIN",01/08/2016
886188972,07/01/2016,09/30/2016,5861,THOMAS,S,MOORE,VARIANCE AND SPECIAL USE,1550.00,04/08/2016,FILING FEE,CITY OF CHICAGO,1348565452,"SCHIMMP II, DONN & BRADSHAW, RENAE",10/17/2016
3835331029,04/01/2024,06/30/2024,15261,FRANK,C,BOSCO,DISCUSS STC CHICAGO PROGRAM RADEYE PRD INSTRUMENTS,528.36,05/04/2024,HOTEL/LODGING,COURTYARD NORTHBROOK IL HOTEL,1570551163,THERMO FISHER SCIENTIFIC,07/15/2024
1149828135,07/01/2023,09/30/2023,4825,JEFFREY,,SCRUGGS,HOTEL PURCHASE FOR IN-PERSON MEETING WITH CITY FINANCE,353.10,07/09/2023,HOTEL STAY IN CHICAGO,HILTON,3822216899,GOLDMAN SACHS & CO. LLC,10/18/2023
1893209345,07/01/2023,09/30/2023,25682,MATTHEW,,WEBB,FLIGHT TO A MEETING WITH CITY FINANCE,325.40,07/28/2023,FLIGHT,"DELTA AIR LINES, INC",3822216899,GOLDMAN SACHS & CO. LLC,10/18/2023
1822869839,01/01/2014,03/31/2014,5861,THOMAS,S,MOORE,FILING FEE,1025.00,02/17/2014,FILING FEE,CITY OF CHICAGO,3168109656,"MASTERSON, JAMES",01/12/2015
786209826,01/01/2014,03/31/2014,5861,THOMAS,S,MOORE,FILING FEE,525.00,01/07/2014,FILING FEE,CITY OF CHICAGO,2994715277,GIBBONS CONSTRUCTION,04/10/2014
2427274567,04/01/2014,06/30/2014,3959,B. JOHN,,BISIO,PROMOTE WAL-MART IN CHICAGO,268.20,04/01/2014,HOTEL,THE GODFREY HOTEL,1258484110,"WAL-MART STORES, INC.",07/16/2014
2162705213,04/01/2018,06/30/2018,4070,CHARLES,R,BERNARDINI,INTRODUCTION,700.00,05/02/2018,INTRODUCTION,ALDERMAN MOORE,2357490323,AEROTERM,07/16/2018
4142308394,01/01/2024,03/31/2024,24221,KELLY,,EICKENHORST,ELECTRONIC REGISTRATION,350.00,01/18/2024,BOE LOBBYIST REGISTRATION,BOE,2992711528,AMERICAN AIRLINES,04/19/2024
2570158776,01/01/2019,03/31/2019,5861,THOMAS,S,MOORE,FILING FEE,1025.00,02/14/2019,SPECIAL USE,CITY OF CHICAGO,3725207182,"CUI, CHARLES",12/30/2019
3807452753,01/01/2014,03/31/2014,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,1164.00,01/27/2014,TRANSPORTATION,"VIRGIN AIRLINES, 555 AIRPORT BLVD., BURLINGAME, CA 94010, AIRLINE",321705281,"INTERSTATE JCDECAUX, LLC",04/20/2014
1300081084,10/01/2014,12/31/2014,6203,JOHN,,FOSTER,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,2372.08,10/10/2014,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,TRAVEL EXPENSES,2349450331,"INTERSTATE JCDECAUX, LLC",01/19/2015
687483520,01/01/2024,03/31/2024,25484,MAUREEN,,WHITFIELD,REGISTRATION,350.00,01/22/2024,LOBBYIST REGISTRATION FEE,"BOARD OF ETHICS; 740 N. SEDGWICK ST. 5TH FLOOR CHICAGO, IL 60654",155426226,CROWN CASTLE,04/19/2024
3024433524,04/01/2014,06/30/2014,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,819.34,06/03/2014,LODGING,"WESTIN, 909 N MICHIGAN, CHICAGO, IL 60611, HOTEL",321705281,"INTERSTATE JCDECAUX, LLC",07/07/2014
4080681953,01/01/2024,03/31/2024,15261,FRANK,C,BOSCO,SET UP STC CHICAGO RADEYE INSTRUMENTS,354.79,01/12/2024,HOTEL,JW MARRIOTT,1570551163,THERMO FISHER SCIENTIFIC,04/19/2024
2432071070,07/01/2017,09/30/2017,16002,RICHARD,,VELAZQUEZ,REIMBURSEMENT FOR POSTAGE,615.94,08/04/2017,POSTAGE FOR ZONING MAILING,"DALEY AND GEORGES, LTD., 20 S. CLARK STREET, CHICAGO, IL  60603, LAW FIRM",1931229436,LAKESHORE CAFE LLC,11/15/2017
3615837744,07/01/2023,09/30/2023,25760,GERALD,,GARCIA,MAILING POSTAGE,500.00,04/19/2023,POSTAGE FOR MAILING TO SURROUNDING OWNERS,POST OFFICE,1039411635,DA HOT ZONE INC,10/20/2023
889561941,07/01/2023,09/30/2023,25760,GERALD,,GARCIA,MAILING POSTAGE FOR ZONING AMENDMENT,550.00,04/26/2023,POSTAGE FOR MAILING TO SURROUNDING OWNERS,POST OFFICE,606645863,1924 W GRAND LLC.,10/20/2023
2227825471,07/01/2014,09/30/2014,5861,THOMAS,S,MOORE,ZONING,525.00,08/21/2014,FILING FEE,CITY OF CHICAGO,3647188595,CATHOLIC BISHOP OF CHICAGO,01/12/2015
1225304746,07/01/2023,09/30/2023,25760,GERALD,,GARCIA,VARIATION,500.00,08/16/2023,SURROUNDING OWNERS SEARCH,GERALD GARCIA ZONING CONSULTANT INC.,1377070182,FOXFORD CONSTRUCTION LLC,10/20/2023
672606889,04/01/2018,06/30/2018,10821,JAMES,R,WATSON,LODGING,300.00,06/27/2018,OPPOSE ESG,EMBASSY SUITES,2781429364,AMERICAN PETROLEUM INSTITUTE,07/03/2018
2348800835,07/01/2014,09/30/2014,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,779.00,08/27/2014,CDN SITE VISITS,"CFO TEAM (LUCIEN CARTER), MAYOR'S OFFICE (CLAUDIA CHAVEZ)",2349450331,"INTERSTATE JCDECAUX, LLC",10/04/2014
864941707,01/01/2014,03/31/2014,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,652.60,01/27/2014,LODGING,"WESTIN, 909 N MICHIGAN, CHICAGO, IL 60611, HOTEL",321705281,"INTERSTATE JCDECAUX, LLC",04/20/2014
2476675820,07/01/2016,09/30/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,08/24/2016,FILING FEE,CITY OF CHICAGO,3010394844,"WICKLANDER, JOE",10/13/2016
792791666,07/01/2019,09/30/2019,13781,ZACH,A,KOUTSKY,VENDOR PAYMENT,12000.00,08/12/2019,PATCH THROUGH CALLS FOR FWW,JAMIE SEXTON,391392974,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,10/01/2019
2967616551,01/01/2018,03/31/2018,16002,RICHARD,,VELAZQUEZ,ZONING APPLICATION,1075.00,03/21/2018,ZONING APPLICATION,CITY OF CHICAGO DEPARTMENT OF REVENUE,1931507196,CESAR A. GONZALEZ,11/30/2018
4220162786,01/01/2018,03/31/2018,14641,AMY,,DEGNAN,RECEIPT OF APPLICATION,1075.00,03/21/2018,APPLICATION FEE,CITY OF CHICAGO DEPARTMENT OF REVENUE,1931507196,CESAR A. GONZALEZ,10/10/2018
1161771253,10/01/2015,12/31/2015,5361,JAY,,BEASLEY,DISCUSS ENERGY ACCOUNTS AND ADDITIONAL PRODUCTS AND SERVICES.,377.61,10/15/2015,HOTEL,RENNAISANCE HOTEL,2937688769,CONSTELLATION ENERGY GROUP,01/18/2016
57223366,04/01/2019,06/30/2019,22203,JIM,,LAZARSKI,RED LIGHT CAMERA PROGRAM MEETINGS,681.42,06/05/2019,AIRFARE,"SOUTHWEST AIRLINES, 2702 LOVE FIELD DRIVE, DALLAS, TX  75235",413645007,CONDUENT INCORPORATED,07/19/2019
3061637989,07/01/2015,09/30/2015,5861,THOMAS,S,MOORE,FILING FEE,1000.00,09/16/2015,FILING FEE,CITY OF CHICAGO,3752490649,VILLA CAPITAL MANAGERS LLC,11/30/2015
2881222670,07/01/2023,09/30/2023,25760,GERALD,,GARCIA,APPLICATION FILING  FEE VARIATION,525.00,09/13/2023,FEE FOR VARIATION FILING,CITY OF CHICAGO,1377070182,FOXFORD CONSTRUCTION LLC,10/20/2023
231551328,01/01/2024,03/31/2024,29786,ELIZABETH,H,FRIEDGUT,LEGISLATIVE,400.00,02/07/2024,TRANSFER APPROVAL,ELIZABETH FRIEDGUT,3075849857,VENTUS HOLDINGS LLC,04/21/2024
3290626630,07/01/2024,09/30/2024,30861,PAMELA,,ROZELL,ADMINISTRATION EXISTING CONCESSION AGREEMENT,353.35,09/11/2024,FLIGHTS TO/FROM MEETING,SOUTHWEST AND AMERICAN,1329016318,"JCDECAUX AIRPORT CHICAGO, LLC",10/01/2024
1035966573,01/01/2017,03/31/2017,5361,JAY,,BEASLEY,DISCUSS ENERGY ACCOUNTS AND ADDITIONAL PRODUCTS AND SERVICES,855.00,02/24/2017,AIRFARE,UNITED AIRLINES,1656644392,"EXELON GENERATION COMPANY, LLC",04/18/2017
992216891,04/01/2024,06/30/2024,23341,PATRICK,,SCHILLINGER,ATTEND SUBJECT MATTER HEARING,291.67,04/03/2024,LODGING,HOTEL,3631798012,"WEC ENERGY GROUP, INC.",07/18/2024
1708701673,10/01/2015,12/31/2015,5861,THOMAS,S,MOORE,FILING FEE,525.00,10/01/2015,FILING FEE,CITY OF CHICAGO,1694208412,BNA HOLDINGS LLC,01/08/2016
1811263611,04/01/2015,06/30/2015,5861,THOMAS,S,MOORE,FILING FEE,1000.00,05/12/2015,FILING FEE,CITY OF CHICAGO,4142389860,"PRENTICE, EARL",11/30/2015
116890024,07/01/2019,09/30/2019,14563,JAMES,M.,WILMOTT,ADMINISTRATIVE - CHICAGO PARKING METERS CONCESSION.,276.19,09/22/2019,TRAVEL,"AMERICAN AIRLINES, 4255 AMON CARTER BOULEVARD, FT. WORTH, TX, 76155. AIRLINE.",3966393983,MORGAN STANLEY INFRASTRUCTURE INC.,10/16/2019
3022601594,01/01/2017,03/31/2017,14301,MICHAEL,T,DEBONVILLE,ORDINANCE FOR FREE-FLOATING CARSHARING,745.64,01/25/2017,FLIGHT,"MIKE DEBONVILLE, 1717 WEST 6TH STREET, SUITE 425, AUSTIN, TX 78703, CARSHARING",3251800802,"CAR2GO N.A., LLC",04/17/2017
1949283510,01/01/2018,03/31/2018,12901,HOLLY,,COOPER,BACK OFFICE QUARTERLY MEETING,321.71,01/17/2018,AIRFARE,"SOUTHWEST AIRLINES, 2702 LOVE FIELD DRIVE, DALLAS, TX  75235",413645007,CONDUENT INCORPORATED,04/20/2018
718962745,01/01/2018,03/31/2018,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,03/20/2018,FILING FEE,CITY OF CHICAGO,3846658065,"RIVERA, LINDA",10/05/2018
250570280,01/01/2024,03/31/2024,29581,DAVID,,GOLDENBERG,VOLUNTEER ACTIVATION,20000.00,01/02/2024,VOLUNTEER ENGAGEMENT,"ANVIL STRATEGIES, 202 RANDOLPH PLACE, NE #2, WASHINGTON DC, 20002",4254751723,ADL MIDWEST,04/22/2024
4004149905,07/01/2014,09/30/2014,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,779.00,09/11/2014,WEEKLY MEETING CHICAGO DIGITAL NETWORK,"CFO TEAM (LUCIEN CARTER, COLLEEN STONE), CDOT (MAUREEN WEST), DPT. OF BUILDINGS (MATT BEAUDET), HOUSING/ZONING DPT. (VICKIE LOZANO), LEGAL (KAREN BIELARZ), 2FM (JENNIFER MUSS), OEMC (ANNA STATHAM), MAYOR�S OFFICE (CLAUDIA CHAVEZ)",2349450331,"INTERSTATE JCDECAUX, LLC",10/04/2014
164192697,01/01/2024,03/31/2024,28242,DARCY,,NOTHNAGLE,REGISTRATION,350.00,01/24/2024,LOBBYIST REGISTRATION FEE,"BOARD OF ETHICS; 740 N. SEDGWICK ST. 5TH FLOOR CHICAGO, IL 60654",155426226,CROWN CASTLE,04/22/2024
586599841,01/01/2024,03/31/2024,29621,ANDREW,M,STROTH,CALLS AND MEETINGS REGARDING COLLECTION SERVICES TO THE CITY OF CHICAGO,5000.00,02/15/2024,CALLS AND MEETINGS REGARDING COLLECTION SERVICES PROVIDED TO THE CITY,ACTION INJURY LAW GROUP,950831585,"LINEBARGER, GOGGAN, BLAIR & SAMPSON",04/22/2024
1367646178,01/01/2019,03/31/2019,23081,ROBERT,,DUNN,NEIGHBORHOOD MEETING,840.67,03/13/2019,NEIGHBORHOOD MEETING,SAVOR - CHICAGO,1834451300,LANDMARK DEVELOPMENT VI LLC,01/20/2020
3887595437,07/01/2017,09/30/2017,19881,CARRIE,,HARTGEN,ORDINANCE 4915,266.56,08/22/2017,LODGING,WESTIN,3693584952,ASSOCIATION FOR ACCESSIBLE MEDICINES,10/16/2017
3299843663,01/01/2024,03/31/2024,29621,ANDREW,M,STROTH,CALLS AND MEETING REGARDING COLLECTION SERVICES PROVIDED TO CITY,5000.00,01/15/2024,CALLS AND MEETINGS REGARDING COLLECTION SERVICES PROVIDED TO CITY,ACTION INJURY LAW GROUP,950831585,"LINEBARGER, GOGGAN, BLAIR & SAMPSON",04/22/2024
2582042181,01/01/2024,03/31/2024,29881,CLAUDE,A.,ROBINSON,I WAS TASKED WITH INVITING THE MAYOR AND ALDERWOMAN COLEMAN TO A COMMUNITY OUTREACH EVENT LED BY DION'S CHICAGO DREAM,6000.00,02/01/2024,COMMUNITY OUTREACH EVENT ATTENDED BY MAYOR BRANDON JOHNSON AND ALDERWOMAN STEPHANIE COLEMAN,"6235 S. HOMAN AVE CHICAGO, ILLINOIS 60629. DION DAWSON",3830930559,DION'S CHICAGO DREAM,04/29/2024
1392089118,04/01/2019,06/30/2019,4195,TIMOTHY,K.,HINCHMAN,SPECIAL USE FOR 4844 N. LINCOLN AVE.,1025.00,04/18/2019,APPLICATION FEE,"CITY OF CHICAGO, DEPARTMENT OF REVENUE, 121 N. LASALLE ST., CHICAGO, IL 60602",1247532477,MCDONALD'S CORPORATION,06/24/2019
2034623075,01/01/2019,03/31/2019,5861,THOMAS,S,MOORE,FILING FEE,525.00,03/29/2019,VARIATION,CITY OF CHICAGO,808751715,"O'HARA, JOSEPH",09/30/2019
2068000308,07/01/2014,09/30/2014,4110,WILLIAM,K,THOMPSON,HOTEL,255.00,07/14/2014,MEETING W CPS,WYDHAM,2983643587,RAYMOND JAMES,10/22/2014
3002763012,04/01/2014,06/30/2014,4094,DANIELLE,,CASSEL,OCCUPANCY PLACARD,624.00,06/23/2014,OCCUPANCY PLACARD FEE,"CHICAGO DOR, CITY HALL",1974403583,LAKE PARK ENTERTAINMENT LLC,11/25/2014
4291130386,01/01/2016,03/31/2016,5861,THOMAS,S,MOORE,FILNG FEE,500.00,02/01/2016,FILNG FEE,CITY OF CHICAGO,3747797809,"MEADOR, THOMAS",01/12/2017
911452534,07/01/2016,09/30/2016,14301,MICHAEL,T,DEBONVILLE,ALLOW FOR FREE-FLOATING CARSHARING,289.70,09/02/2016,FLIGHT,"MIKE DEBONVILLE, 1717 WEST 6TH STREET, SUITE 425, AUSTIN, TX 78702, CARSHARING",3251800802,"CAR2GO N.A., LLC",10/14/2016
3245386741,04/01/2019,06/30/2019,14301,MICHAEL,T,DEBONVILLE,HOTEL,740.40,07/09/2019,AMENDMENT TO FREE-FLOATING VEHICLE ORDINANCE,"MIKE DEBONVILLE, 901 EAST 6TH STREET, SUITE 100, AUSTIN, TEXAS 78702, CARSHARING",3251800802,"CAR2GO N.A., LLC",01/13/2020
2131352327,07/01/2019,09/30/2019,14301,MICHAEL,T,DEBONVILLE,HOTEL,2321.02,07/13/2019,FREE-FLOATING CARSHARING PERMANENT PROGRAM,"MIKE DEBONVILLE, 901 EAST 6TH STREET, SUITE 100, AUSTIN, TEXAS 78702, CARSHARING",3251800802,"CAR2GO N.A., LLC",01/13/2020
3186374849,10/01/2016,12/31/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,11/17/2016,FILING FEE,CITY OF CHICAGO,3077397223,DENNY DEVELOPMENT LLC,01/16/2017
668553522,01/01/2016,03/31/2016,5861,THOMAS,S,MOORE,FILING FEE,500.00,02/01/2016,FILING FEE,CITY OF CHICAGO,2296639303,FBF LLC,01/12/2017
3163009538,01/01/2014,03/31/2014,3876,V. LARA,,DELEONE,PROVIDED CONSULTATIVE / INDUSTRY INFORMATION ON THE PREPAID CARDS INDUSTRY,374.00,02/18/2014,EMPLOYEE TRAVEL EXPENSE,"DELTA AIRLINES, 1030 DELTA BLVD., ATLANTA, GA 30354, AIRLINE",2808135769,KEYBANK NATIONAL ASSOCIATION,04/17/2014
2934584381,07/01/2014,09/30/2014,5861,THOMAS,S,MOORE,ZONING,1050.00,09/30/2014,FILING FEE,CITY OF CHICAGO,1854949649,CHICAGO CHILDRENS THEATRE,01/12/2015
4173882728,01/01/2018,03/31/2018,14301,MICHAEL,T,DEBONVILLE,ORDINANCE FOR FREE-FLOATING CARSHARING,1732.16,03/16/2018,HOTEL,"MIKE DEBONVILLE, 1717 WEST 6TH STREET, SUITE 425, AUSTIN, TX 78703, CARSHARING",3206749539,"CAR2GO N.A., LLC",10/16/2018
986119719,07/01/2016,09/30/2016,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,08/09/2016,FILING FEE,CITY OF CHICAGO,3640162099,"BRAND, JOHN",01/12/2017
1819406447,01/01/2018,03/31/2018,6164,GABRIELLE,,BRUSSEL,MANAGEMENT OF CDN CONCESSION,435.60,01/15/2018,FLIGHT TO CHICAGO,DELTA - AIR TRAVEL,321705281,"INTERSTATE JCDECAUX, LLC",04/02/2018
1817060691,01/01/2014,03/31/2014,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,669.80,01/08/2014,TRANSPORTATION,"UNITED AIRLINES, 77 WACKER DRIVE, CHICAGO, IL 60601",321705281,"INTERSTATE JCDECAUX, LLC",04/20/2014
3380653197,07/01/2019,09/30/2019,4157,BRIDGET,M,O'KEEFE,LEASE WITH 2 N. LASALLE,425.00,07/22/2019,LOBBYIST REGISTRATION OF JONATHAN KLEIN,CITY OF CHICAGO BOARD OF ETHICS,3101813560,THE HEARN COMPANY,01/15/2020
1117739076,10/01/2017,12/31/2017,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,11/01/2017,FILING FEE,CITY OF CHICAGO,3813870409,"PATEL, CHIRAG",12/20/2017
4289227561,04/01/2015,06/30/2015,12581,MARC,,DIETRICH,ADMINISTRATIVE - CITY OF CHICAGO PENSION PLANS OUTLOOK.,328.25,06/23/2015,LODGING,"THE LANGHAM CHICAGO, 330 N. WABASH AVENUE, CHICAGO, IL 60606. HOTEL.",4200687551,MORGAN STANLEY INVESTMENT MANAGEMENT INC.,07/20/2015
1008079466,07/01/2015,09/30/2015,6164,GABRIELLE,,BRUSSEL,IMPLEMENTATIONS OF THE CITY DIGITAL NETWORK,1444.03,08/10/2015,TRAVEL TO/FROM TO CHICAGO FOR CITY DIGITAL NETWORK,"DELTA, VIRGIN HOTEL, RIVER ROAST TAXIS ETC. - NATURE OF BUSINESS: TRAVEL",2349450331,"INTERSTATE JCDECAUX, LLC",09/30/2015
1708701673,10/01/2015,12/31/2015,5861,THOMAS,S,MOORE,FILING FEE,525.00,10/01/2015,FILING FEE,CITY OF CHICAGO,1794340483,B & N BUILDERS EDDY LLC,01/08/2016
